config_name,scheduler_kind,num_steps,cfg_weight,tts_budget,tts_topk,tts_verifier,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,latency_std_ms_mean,latency_std_ms_std,latency_std_ms_ci95,mse_vs_baseline_mean,mse_vs_baseline_std,mse_vs_baseline_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95,verifier_score_mean_mean,verifier_score_mean_std,verifier_score_mean_ci95,rank_score,rank
ddim5_cfg0.0_tts32,ddim,5,0.0,32,4,heuristic,12,61.9085828888741,2.578904369181615,1.4591525091260813,1.3401880586126345,1.6903235666564738,0.9563905909021498,0.2901359076301257,0.12392429595533723,0.07011677111636982,0.1876768097281456,0.03081275607292519,0.01743395795291408,9.003564278284708,0.12601792209175092,0.07130135161754189,10.274984757105509,0.14094764290164521,0.07974863637948995,10.254799524943033,0.144380497472215,0.08169095669968911,0.5004408980409304,0.08918540228940725,0.05046139169918285,0.04459759530921777,0.008236988498852687,0.004660514976581962,10.472387711207071,0.1570573920510009,0.08886358502728864,6.97752642688862,42
ddim5_cfg0.5_tts16,ddim,5,0.5,16,4,heuristic,12,59.21930108333287,2.741057664802719,1.5508993730253742,1.3381705797959764,1.1714544053519633,0.6628127259478624,0.2326795943081379,0.10671701971533286,0.06038083805856679,0.22864048928022385,0.045603276683481346,0.025802482787754204,8.883198022842407,0.13323264867588694,0.07538346746631276,10.146850347518921,0.16141559695403357,0.0913294715857591,10.114796161651611,0.1672145306758751,0.09461052721217075,0.616993765036265,0.1756756687409437,0.09939786674489835,0.04634272369245688,0.007330961830570179,0.004147882130572593,10.291704177856445,0.1910238968973959,0.10808194432945559,6.930931881168405,43
ddpm10_cfg0.0_tts0,ddpm,10,0.0,0,0,heuristic,12,34.10768361112243,7.365909817730131,4.1676558157711385,3.9746495578936183,10.436960194814842,5.905266142437804,0.0,0.0,0.0,0.5641286646326383,0.05893869069961279,0.03334770356228343,8.158522089322409,0.3081734180197627,0.17436552573378114,9.27536678314209,0.33210909444842246,0.18790840957851715,9.103362003962198,0.32388738913443355,0.18325654187781248,1.388186792532603,0.2053983107061779,0.11621503457776007,0.06927796360105276,0.008978394216744297,0.0050800047515693406,9.005164941151937,0.3059087891920473,0.17308419135175096,6.901720751479508,44
ddim10_cfg2.0_tts8,ddim,10,2.0,8,4,heuristic,12,58.04776494443647,1.9914935010849983,1.1267935227619978,1.0367564839161425,1.3018439901520953,0.7365875785940645,0.4153359302630027,0.2526391503610144,0.14294405583939462,0.2678078884879748,0.04391133651606858,0.02484517751886787,9.030238151550293,0.2470113028369609,0.13975980134208357,10.290192445119223,0.2940610420410517,0.1663806973449714,10.186010758082071,0.34712995402214064,0.19640726095049602,1.1392192542552948,0.5820315079621018,0.3293153268427881,0.05155141341189543,0.014288321888537098,0.008084379158842617,10.178398211797079,0.5018486685169755,0.28394761458351647,6.87716305985911,45
ddim10_cfg0.0_tts0,ddim,10,0.0,0,0,heuristic,12,30.762692833326984,1.634316235457761,0.9247014601128638,0.817147787492837,0.9510139549406654,0.5380867996303221,0.08726729755289853,0.09094477136516353,0.05145684846448481,0.6759672164916992,0.12692392525936824,0.0718139711667982,8.157536069552103,0.23990818551481294,0.13574083437801648,9.229770263036093,0.30171000370288004,0.17070850481795957,8.943443973859152,0.40610135197595587,0.2297734703839573,1.6441318094730377,0.3128578549948632,0.1770159954633857,0.07535313659658034,0.010072463026222143,0.005699032454800069,8.752619862556458,0.47339327051569907,0.2678474575215003,6.818560228387752,46
ddim3_cfg2.0_tts32,ddim,3,2.0,32,4,heuristic,12,72.07147855555718,3.4224263679303997,1.9364200091101638,2.049693667954482,2.1481532564159913,1.215432123635297,0.4734241267045339,0.20288314163409318,0.11479194370775107,0.17697327335675558,0.09144174636103557,0.0517380385391791,9.325908899307251,0.21853910727808956,0.1236501401671562,10.63508145014445,0.24423800794187941,0.1381906620389504,10.612810452779135,0.25521847764814104,0.1444034476368743,0.5453534896175066,0.2123880502182461,0.12016985200684088,0.05271066507945458,0.043204795331255076,0.024445414210487147,10.81325070063273,0.3052069262758879,0.1726870750230437,6.81045620387323,47
ddim10_cfg1.0_tts8,ddim,10,1.0,8,4,heuristic,12,57.87481858334015,2.3299780231177363,1.3183091700758784,0.9081872824406084,0.6086000519184126,0.3443478957278374,0.1631292508294185,0.08157057855505466,0.04615289957698004,0.3266255334019661,0.06888008898328545,0.03897257915797912,8.751843770345053,0.23719032842050156,0.13420306196349727,9.984664678573608,0.26631013806674686,0.15067914530274745,9.914913892745972,0.28504231927884066,0.16127787457075243,0.9174132396777471,0.2659148495113678,0.1504554897479689,0.048966324888169765,0.008150364432552331,0.004611502797145087,9.98581862449646,0.3366522140622877,0.1904789214839024,6.692733380958527,48
ddim10_cfg0.0_tts16,ddim,10,0.0,16,4,heuristic,12,61.308456055567405,3.1747914808124236,1.7963073817466237,0.7617423133382889,0.5241838161718944,0.29658491402425474,0.2023056698963046,0.12376296867811445,0.07002549161637628,0.28278155128161114,0.06213143404214566,0.03515416816598287,8.81797981262207,0.1420756096722455,0.08038684365976012,10.06045659383138,0.16978660441463506,0.09606581492831043,10.013892332712809,0.18091744873103785,0.10236368297144573,0.7491418719291687,0.20365182560316472,0.11522686760628695,0.04907738075902065,0.010617356185519794,0.006007334782756151,10.143668254216513,0.22653989741494968,0.12817701333961717,6.678908267645377,49
ddim3_cfg1.0_tts32,ddim,3,1.0,32,4,heuristic,12,71.61090297221524,3.6973423090832576,2.0919683458867033,0.8262044727566952,0.6208786921707373,0.3512951904577004,0.36335671817262966,0.1894243385404195,0.10717690899043045,0.1739899522314469,0.04527369139205037,0.02561600235416016,9.162530501683554,0.14147054080955573,0.08004449372242296,10.45878537495931,0.16797714853002826,0.09504201888308722,10.435347159703573,0.17634571089796824,0.09977697878423034,0.5526111920674642,0.138472809431679,0.07834836752480714,0.041467209346592426,0.008311185111108635,0.004702495661959713,10.63523562749227,0.21613973182917792,0.12229256570706643,6.65516801246721,50
ddim3_cfg0.5_tts32,ddim,3,0.5,32,4,heuristic,12,71.38919002776511,3.1817955115010528,1.8002702851700463,1.401975488449563,1.5085906894422274,0.8535655358335046,0.3394557796418667,0.14015223436187968,0.07929859163163157,0.17669434224565825,0.040294101782689766,0.022798534300770317,9.11092734336853,0.11948891737452198,0.06760721943913008,10.396443923314413,0.13784849153090592,0.07799512641889733,10.379612366358439,0.14567064681343642,0.08242092740774913,0.48372669517993927,0.11466701792199077,0.06487897299114435,0.04521299867580334,0.006686238891354111,0.0037830957873136524,10.6029159228007,0.1758430715337959,0.09949258379146433,6.6340665718558345,51
ddim10_cfg0.5_tts8,ddim,10,0.5,8,4,heuristic,12,58.78678249999956,2.5741522085748523,1.4564637211446454,1.1996482586505512,0.6630199144596349,0.3751388315695259,0.1848614108748734,0.14248917709938022,0.08062084145983672,0.33930538098017377,0.06767477169524352,0.038290606702483417,8.667267719904581,0.36761272052491556,0.20799647708953886,9.878854354222616,0.4173857210139469,0.23615820321564213,9.809197743733725,0.4271489979031905,0.2416822971450162,0.9425108432769775,0.18747842301040926,0.1060759036324602,0.05392897377411524,0.007521230037125286,0.004255536502839955,9.870195150375366,0.44786809103537883,0.2534052276623054,6.531890477520687,52
ddim10_cfg2.0_tts0,ddim,10,2.0,0,0,heuristic,12,58.176821611109766,1.9852698735996457,1.1232721740180736,1.2609110849666616,1.7520262753234832,0.9913021848516043,0.4136608686919014,0.30726043631528965,0.17384895770559525,0.4872615958253543,0.07487650023643108,0.042365368216130954,8.71537677447001,0.3171111700124602,0.17942253498233646,9.889833370844523,0.37529420160755117,0.21234268415695687,9.615123748779297,0.44295958097047033,0.2506279766471564,1.8496629695097606,0.46863488658838237,0.2651551483649833,0.07187659200280905,0.010796420412077819,0.00610864990657355,9.354162136713663,0.569449829649277,0.3221965721892367,6.048119140094971,53
ddim10_cfg1.0_tts0,ddim,10,1.0,0,0,heuristic,12,58.63898797222571,2.7081131285010827,1.5322592468613385,2.11785159956858,1.6011055723159637,0.9059107585140789,0.17331921349978074,0.14098658167641923,0.07977066806534569,0.5460024351874987,0.06657800208030817,0.037670050874709926,8.446101228396097,0.2687013530203828,0.15203210252797597,9.600627660751343,0.3114414955961987,0.17621461469289929,9.379553238550821,0.3515754559586199,0.19892254045541113,1.540078083674113,0.20582630229210236,0.11645719361395757,0.0669865586484472,0.007756863889342044,0.004388858905487339,9.228411277135214,0.4051252695370242,0.22922119975426622,5.898528526856329,54
ddim10_cfg0.5_tts0,ddim,10,0.5,0,0,heuristic,12,58.67857341666157,2.699480575001687,1.527374919916402,1.2563907948802417,1.0990189239327777,0.6218284941455404,0.11741702056800325,0.08773839361309832,0.04964266946737191,0.6149753232796987,0.061565221718801834,0.03483380338542785,8.359862049420675,0.22365102850701432,0.12654248188280015,9.482433160146078,0.2627227648334751,0.14864939781887263,9.234871705373129,0.30948390098001743,0.17510700126985518,1.6509912113348644,0.2776534403070648,0.15709722273265536,0.07141852596153815,0.008764707035071206,0.004959099846745237,9.04342269897461,0.3837163483625674,0.21710796227919676,5.712383331678617,55
ddim5_cfg2.0_tts32,ddim,5,2.0,32,4,heuristic,12,118.90827152774995,5.875985917456537,3.3246520101740225,2.486450330121895,2.954965096871489,1.6719288962422088,0.45969395401577157,0.19384266758346225,0.10967681398355214,0.14665433205664158,0.043733506914189285,0.02474456094972327,9.279657681783041,0.16332571368602344,0.09241022186696912,10.594494899113974,0.19753992005815008,0.11176873150084471,10.5635453859965,0.22250723904818628,0.12589532207388854,0.6192528456449509,0.36597217174769775,0.20706824923695635,0.03949763781080643,0.00849991207024419,0.00480927799140676,10.740472078323364,0.33428252875835057,0.18913814580474209,4.395468667961648,56
ddim10_cfg2.0_tts16,ddim,10,2.0,16,4,heuristic,12,115.28053572222855,3.1386212670601314,1.7758421567530223,1.9240987291456164,2.2331446840960645,1.2635205508121998,0.3881231800963481,0.1794080665918955,0.10150966963078875,0.21622281894087791,0.05325207085560977,0.0301301954945235,9.147104104359945,0.22992546437705444,0.13009257817660924,10.439579248428345,0.2699782910573303,0.1527545982369587,10.3859175046285,0.3016996273699128,0.17070263385490037,0.8785419911146164,0.29111576513003534,0.1647142500559064,0.04212258942425251,0.007267911047439506,0.004112207791691745,10.471564690272013,0.39131631500040354,0.22140804820769988,4.308082633213319,57
ddim5_cfg1.0_tts32,ddim,5,1.0,32,4,heuristic,12,119.53840683333459,5.996796081082004,3.3930067950542284,1.8182103420484637,1.5918638296871903,0.9006817503714654,0.35449306418498355,0.1466138183849268,0.08295457696122725,0.1696494451413552,0.05113029660177602,0.028929688696645178,9.135690609614054,0.10771768901252891,0.0609470200129106,10.427979310353598,0.12964305304647578,0.07335246254344878,10.411042849222818,0.13626461150947655,0.07709896193329575,0.4645722930630048,0.13128365146474366,0.07428071848309943,0.039651209798951946,0.004225237834377333,0.0023906533570465854,10.642005602518717,0.17338163130744413,0.09809989287773153,4.265574523514194,58
ddim5_cfg0.5_tts32,ddim,5,0.5,32,4,heuristic,12,118.93216105554909,5.4549838427266915,3.0864476622228483,1.6338325945536234,1.2461343400822298,0.7050668767590539,0.3162240261832873,0.14067356930362201,0.07959356464320543,0.19012690211335817,0.049447369184148104,0.02797748287100298,9.049151341120401,0.15372790541288553,0.08697975062064506,10.332886536916098,0.17998648423278932,0.10183694021984933,10.311496098836264,0.19002122037314867,0.10751462667949502,0.5173940236369768,0.1601420198469766,0.09060887750187789,0.03933388336251179,0.006992361336372089,0.003956300865829046,10.524170398712158,0.23786722773313404,0.13458605380385266,4.17790005528149,59
ddim10_cfg1.0_tts16,ddim,10,1.0,16,4,heuristic,12,116.50931986109946,5.106709164846905,2.88939271277754,2.627231778249825,2.4682723811402436,1.3965565692109454,0.27846790353457135,0.1361339152340438,0.07702501355408864,0.2291513296465079,0.06913749706869915,0.03911822149283621,8.997869809468588,0.19515978615340965,0.11042204396924765,10.264758904774984,0.23592918888450615,0.1334895050979165,10.227372407913208,0.24938110883223755,0.14110064530879773,0.6701666042208672,0.2326889704112886,0.13165617891032605,0.046763385801265635,0.011182893814803998,0.006327317819210168,10.385081688563028,0.3120507456566817,0.17655933036559449,4.160333595510742,60
ddim10_cfg0.5_tts16,ddim,10,0.5,16,4,heuristic,12,117.97689633333006,6.268499042343919,3.5467372173219296,1.6899820071858767,1.5324127657917708,0.8670441443827079,0.24035795591771603,0.12677083814880705,0.07172735397999606,0.23685247202714285,0.03960749731800735,0.022410051253709345,8.927503744761148,0.18353497039043323,0.1038446852694141,10.187763214111328,0.2172341669412242,0.12291180066548589,10.149079402287802,0.2277408200604329,0.1288564992920099,0.7131769756476084,0.19061558896748002,0.10785092237007138,0.04458670069773992,0.010300093682380959,0.00582782662299699,10.292201121648153,0.2707590627487875,0.1531963614082724,3.993934639039974,61
ddim10_cfg0.0_tts32,ddim,10,0.0,32,4,heuristic,12,122.86608280554547,5.172446660694107,2.926587202482309,2.223455518519559,1.9203463226540287,1.0865382169951792,0.28143569578727085,0.13333723051859098,0.07544264021424953,0.205929484218359,0.03556048233968109,0.020120236970301256,8.977947552998861,0.1464767038147482,0.08287699708990488,10.246108134587606,0.1703504112740534,0.09638481868952543,10.22250493367513,0.17242482162480466,0.0975585268364531,0.5450039207935333,0.1383410799013596,0.07827383452661284,0.04062921103710929,0.007128394886162718,0.004033269092287677,10.425105730692545,0.18504407997631536,0.10469854439854687,3.882355039464554,62
ddim10_cfg2.0_tts32,ddim,10,2.0,32,4,heuristic,12,230.36379169444857,6.250672129446309,3.536650691820879,4.812016666107343,3.2080054056008818,1.8150999287957348,0.44472952435414,0.17531886449874803,0.09919598574012427,0.15869475963215032,0.06184724064254654,0.03499337061293761,9.257756074269613,0.18502382275778578,0.1046870827981872,10.565499226252237,0.22324990753258236,0.1263155263262856,10.535797198613485,0.25163062935178715,0.14237343136075709,0.6013910124699274,0.3276757237592066,0.18539999397289772,0.041074301581829786,0.010502635165997842,0.005942425255483498,10.71858835220337,0.3491108869716944,0.19752807927873403,-1.1990403857106922,63
ddim10_cfg1.0_tts32,ddim,10,1.0,32,4,heuristic,12,231.46221316666995,8.760355286638742,4.956637613278886,4.428529972469508,4.074648210939645,2.3054492566102507,0.37739145134886104,0.1699149156679528,0.09613841385422062,0.18764853912095228,0.04836086257445869,0.0273627338850941,9.15105390548706,0.11864530046885848,0.06712989824050389,10.445691267649332,0.1433002070708884,0.0810797248647604,10.415842215220133,0.16248887316847752,0.09193673477085668,0.6165200198690096,0.24171135807325747,0.13676107529678952,0.03891098856305083,0.006444242499488124,0.003646173438966641,10.593738476435343,0.23766922604760518,0.13447402380394138,-1.3788870983519759,64
ddim10_cfg0.5_tts32,ddim,10,0.5,32,4,heuristic,12,231.53287755557196,10.810523732197193,6.11662961112759,3.587129095024085,2.671398720900094,1.5114861152120014,0.2949734553694725,0.12011899242092204,0.06796371795682585,0.17990470429261526,0.024710797247890933,0.013981449734100893,9.041025241216024,0.12290215881302442,0.06953844258519208,10.31783358256022,0.1441262181450245,0.08154708462644637,10.30005153020223,0.14765650018852922,0.08354452972881646,0.48913346976041794,0.13156259829070074,0.07443854750765422,0.040720356783519186,0.005907905069616318,0.0033427119706439415,10.522176424662272,0.1742976700829029,0.0986181906066588,-1.4538971155100429,65
