dataset_name,suite_name,config_name,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,latency_std_ms_mean,latency_std_ms_std,latency_std_ms_ci95,mse_vs_baseline_mean,mse_vs_baseline_std,mse_vs_baseline_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95,verifier_score_mean_mean,verifier_score_mean_std,verifier_score_mean_ci95
go_stanford,long,ddim10_cfg2.0_tts8,4,58.37804399998466,0.7902948080310722,0.7744889118704508,0.5455337721964919,0.2669343197308711,0.2615956333362537,0.5237829238176346,0.2540995540991364,0.2490175630171537,0.29934731125831604,0.03921252425599452,0.038428273770874634,8.899938106536865,0.205359298144775,0.2012521121818795,10.126171112060547,0.2516771426348067,0.2466435997821106,9.955261468887329,0.36613702413698157,0.35881428365424195,1.5064451843500137,0.8315847497768261,0.8149530547812895,0.059785231947898865,0.021465213334202544,0.021035909067518493,9.817302227020264,0.6350941108743375,0.6223922286568507
go_stanford,long,ddim2_cfg0.0_tts0,4,7.126256499996467,0.3309608311938679,0.3243416145699905,0.4103865463212334,0.4611572223160149,0.4519340778696946,0.06461693346500397,0.03647025810091531,0.035740852938897005,0.5947997272014618,0.032726272859484845,0.032071747402295146,8.046119809150696,0.2415390957333754,0.23670831381870788,9.116460084915161,0.2536997225352774,0.24862572808457184,8.930238723754883,0.2200447073806138,0.21564381323300152,1.3920981585979462,0.151610469866588,0.14857826046925623,0.07995748147368431,0.004310626357109674,0.004224413829967481,8.827637195587158,0.16937275404943897,0.16598529896845018
go_stanford,long,ddim2_cfg0.0_tts16,4,14.416628833326211,0.9142362177969714,0.895951493441032,0.8757902311415974,0.5250805226110431,0.5145789121588222,0.22871947474777699,0.13286871766606057,0.13021134331273934,0.28161364421248436,0.049955498880452365,0.04895638890284332,8.740081310272217,0.13118064741721652,0.12855703446887218,9.961963415145874,0.11906946617952459,0.11668807685593409,9.92810845375061,0.11080104067798184,0.1085850198644222,0.6706892848014832,0.11391766297313692,0.11163930971367418,0.05704743415117264,0.013365161644517459,0.01309785841162711,10.083754062652588,0.09171950441819442,0.08988511432983053
go_stanford,long,ddim2_cfg0.0_tts32,4,26.769577916676703,1.290814276194444,1.2649979906705553,0.4718115501837993,0.3226076638750527,0.31615551059755165,0.3905950300395489,0.15657266999497277,0.15344121659507332,0.23320016637444496,0.11584318733761227,0.11352632359086003,9.11557126045227,0.19747646999797375,0.19352694059801426,10.38864541053772,0.19824034640186955,0.19427553947383217,10.368655681610107,0.1904869046637294,0.1866771665704548,0.5121049731969833,0.07857605926503082,0.0770045380797302,0.05903184227645397,0.024271433768001775,0.02378600509264174,10.579580307006836,0.15975928817974583,0.1565641024161509
go_stanford,long,ddim2_cfg0.0_tts8,4,7.040538500016662,0.24541460701479886,0.24050631487450289,0.29423892741777113,0.15895608091973604,0.1557769593013413,0.1747727100737393,0.11002752794780717,0.10782697738885103,0.3819779232144356,0.050919369439492795,0.04990098205070294,8.533374547958374,0.26144304089603715,0.2562141800781164,9.70675778388977,0.2800452162891428,0.27444431196335994,9.630140781402588,0.2653150136727268,0.2600087133992723,0.9866119474172592,0.21276257833633458,0.20850732676960787,0.07812060229480267,0.014119472939081825,0.013837083480300189,9.671298027038574,0.2551524390785805,0.25004939029700884
go_stanford,long,ddim2_cfg0.5_tts0,4,12.489555833326449,0.5009637132391915,0.4909444389744077,0.5038575557856655,0.5495410251337137,0.5385502046310394,0.14873648434877396,0.10276644902233775,0.10071112004189099,0.6475229412317276,0.09549289637832475,0.09358303845075826,8.147971510887146,0.4310280580951372,0.4224074969332345,9.241552829742432,0.48893088853594324,0.4791522707652244,8.986488342285156,0.5136123681292413,0.5033401207666565,1.6447348594665527,0.27209379898080005,0.26665192300118407,0.07894285395741463,0.008945088364406347,0.00876618659711822,8.796083688735962,0.5548797128972793,0.5437821186393338
go_stanford,long,ddim2_cfg0.5_tts16,4,25.123421999969274,1.440300976815144,1.4114949572788411,0.6709489198097276,0.223807976233114,0.2193318167084517,0.31915545649826527,0.1960772570837404,0.1921557119420656,0.2899571359157562,0.05920496496825592,0.0580208656688908,8.954083681106567,0.17934299795141753,0.17575613799238918,10.211132526397705,0.21324700611703934,0.20898206599469854,10.160483121871948,0.22578256373061747,0.22126691245600513,0.813589945435524,0.11081121506818183,0.10859499076681818,0.053774463944137096,0.010287014337867183,0.010081274051109838,10.26680326461792,0.25585631980945267,0.2507391934132636
go_stanford,long,ddim2_cfg0.5_tts32,4,50.31697399997863,2.9673996876518487,2.9080516938988117,1.5598152585148246,1.4651942805844191,1.4358903949727306,0.4762110263109207,0.09289450323129167,0.09103661316666584,0.4310341291129589,0.46475610444378035,0.45546098235490473,9.191781759262085,0.2085062558810814,0.20433613076345977,10.497880697250366,0.22956786314533426,0.22497650588242757,10.43500804901123,0.1547699555984223,0.15167455648645384,0.6139657348394394,0.37556729683284423,0.36805595089618737,0.0925670936703682,0.06105943470251749,0.05983824600846714,10.6060152053833,0.14219198060793717,0.1393481409957784
go_stanford,long,ddim2_cfg0.5_tts8,4,13.279559166657387,0.7786292093179944,0.7630566251316345,0.9395775393965573,0.18381302463626983,0.18013676414354443,0.16625771299004555,0.09721532555502146,0.09527101904392103,0.3810979947447777,0.06314660732337622,0.061883675176908695,8.537698984146118,0.3429965710482261,0.3361366396272616,9.727571249008179,0.3871280215686659,0.37938546113729255,9.64330792427063,0.4111818301378859,0.4029581935351282,1.0170612186193466,0.16773480640517457,0.16438011027707108,0.06527956575155258,0.0063027465252294594,0.00617669159472487,9.676356077194214,0.45186624148148086,0.44282891665185126
go_stanford,long,ddim2_cfg1.0_tts0,4,12.488622333336252,0.6874565831328516,0.6737074514701946,0.23186240211871328,0.10937134551713813,0.10718391860679537,0.31715936213731766,0.13709029757366128,0.13434849162218807,0.5178812071681023,0.07288500296695695,0.07142730290761781,8.415305137634277,0.3375258196549411,0.3307753032618423,9.547219276428223,0.4091393299845279,0.4009565433848373,9.312548398971558,0.5107910009312235,0.500575180912599,1.6189165264368057,0.5065924637296287,0.49646061445503614,0.07310288958251476,0.01267298636286091,0.012419526635603691,9.131951570510864,0.6619853979050814,0.6487456899469798
