config_name,scheduler,num_steps,guidance_scale,dataset_name,suite_name,traj_name,latency_ms,latency_std_ms,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
ddim10_w0.0,ddim,10,0.0,go_stanford,short,no26vcF_20_0,40.96862750003538,1.4592794847676431,0.3037722706794739,8.415664672851562,9.571741104125977,8.99423885345459,3.1673836708068848,0.11009252816438675
ddim10_w0.0,ddim,10,0.0,go_stanford,short,sim2hF_0_0,44.63223662509108,2.955459844211962,0.29954853653907776,7.2669267654418945,8.16655158996582,7.993091583251953,1.5745428800582886,0.0730481892824173
ddim10_w0.0,ddim,10,0.0,go_stanford,short,no14vc_16_1,44.14005987501923,3.7366969998110746,0.23074546456336975,6.793084144592285,7.769774913787842,7.745258331298828,0.5107135772705078,0.08160634338855743
ddim10_w0.0,ddim,10,0.0,go_stanford,short,no5vc_144_0,43.14112037496898,1.5383027808158891,0.25538867712020874,4.42608118057251,4.792447566986084,4.397831916809082,1.8373464345932007,0.08430857956409454
ddim10_w0.0,ddim,10,0.0,go_stanford,short,no31vcF_25_0,42.62225250005258,3.4465606735611534,0.7378236055374146,3.4076075553894043,2.1313343048095703,0.6366297006607056,1.7648038864135742,0.2245691418647766
ddim10_w0.0,ddim,10,0.0,go_stanford,short,sim4h_0_0,40.01945350012193,1.0694000972499556,0.20421664416790009,9.307687759399414,10.536748886108398,10.318410873413086,2.035675525665283,0.07270525395870209
ddim10_w0.0,ddim,10,0.0,go_stanford,short,no4vcF_61_0,39.372610499924576,2.3872462810454036,0.2534653842449188,9.367485046386719,10.671862602233887,10.577089309692383,1.231156349182129,0.05880670249462128
ddim10_w0.0,ddim,10,0.0,go_stanford,medium,no9vc_56_0,37.35397712500799,0.3769729852160944,0.46651649475097656,9.415068626403809,10.449078559875488,9.240884780883789,4.71430778503418,0.08132264763116837
ddim10_w0.0,ddim,10,0.0,go_stanford,medium,no26vcF_20_0,41.73158162495838,3.420022707090922,0.30907928943634033,9.201030731201172,10.349567413330078,9.7778902053833,3.2767233848571777,0.06913282722234726
ddim10_w0.0,ddim,10,0.0,go_stanford,medium,sim2hF_0_0,40.182666500015785,0.9590535637762208,0.20474773645401,7.125015735626221,8.094062805175781,8.073692321777344,0.49996936321258545,0.06966660916805267
ddim10_w0.0,ddim,10,0.0,go_stanford,medium,no14vc_16_1,44.34149337504323,1.9650936969863373,0.19740107655525208,7.221675872802734,8.179025650024414,8.03898811340332,1.4649988412857056,0.052605144679546356
ddim10_w0.0,ddim,10,0.0,go_stanford,medium,no5vc_144_0,44.98737049993906,0.8730794781710187,0.280997097492218,4.580374717712402,5.428496360778809,5.389552116394043,0.570859432220459,0.08494722843170166
ddim10_w0.0,ddim,10,0.0,go_stanford,medium,no31vcF_25_0,45.92316025008358,4.865632602032333,0.3473389744758606,8.235167503356934,8.510705947875977,7.031056880950928,4.690718650817871,0.2440337836742401
ddim10_w0.0,ddim,10,0.0,go_stanford,medium,sim4h_0_0,43.2674873749761,2.771865301128339,0.19305914640426636,9.393484115600586,10.479164123535156,9.988710403442383,3.108863592147827,0.12305553257465363
ddim10_w0.0,ddim,10,0.0,go_stanford,medium,no4vcF_61_0,41.049241375105794,0.8217203744529833,0.5131962299346924,8.975078582763672,9.920900344848633,8.43533706665039,5.053337097167969,0.12824593484401703
ddim10_w0.0,ddim,10,0.0,go_stanford,long,no9vc_56_0,43.901196499973594,3.4788337994975804,0.670822262763977,8.61342716217041,8.777847290039062,3.628411293029785,7.781131267547607,0.18627864122390747
ddim10_w0.0,ddim,10,0.0,go_stanford,long,no26vcF_20_0,38.31000887493019,0.35194650851391923,0.5122162103652954,8.739502906799316,9.890897750854492,9.4049654006958,2.7526211738586426,0.08853094279766083
ddim10_w0.0,ddim,10,0.0,go_stanford,long,sim2hF_0_0,38.558382875066854,2.5649594332517687,0.24588432908058167,7.443597316741943,8.565595626831055,8.552401542663574,0.36289915442466736,0.041824668645858765
ddim10_w0.0,ddim,10,0.0,go_stanford,long,no14vc_16_1,37.37589174988898,1.2029351115629427,0.3114854693412781,6.713245391845703,7.570948600769043,7.2601470947265625,2.0478320121765137,0.06687037646770477
ddim10_w0.0,ddim,10,0.0,go_stanford,long,no5vc_144_0,41.40782912503482,4.536883866346019,0.2642010450363159,7.435895919799805,8.553960800170898,8.514732360839844,0.6658931970596313,0.06597866863012314
ddim10_w0.0,ddim,10,0.0,go_stanford,long,no31vcF_25_0,37.215381625003374,1.271762298544927,0.2792980670928955,9.30449104309082,9.945760726928711,9.132622718811035,3.8614659309387207,0.21874865889549255
ddim10_w0.0,ddim,10,0.0,go_stanford,long,sim4h_0_0,44.14269962501294,4.828516568493102,0.179080992937088,8.914878845214844,10.006247520446777,9.87836742401123,1.5089786052703857,0.11511267721652985
ddim10_w0.0,ddim,10,0.0,go_stanford,long,no4vcF_61_0,39.46469437488531,0.8518219069499428,0.44101059436798096,8.250804901123047,8.860445022583008,7.9849653244018555,3.666395664215088,0.22250299155712128
ddim10_w0.5,ddim,10,0.5,go_stanford,short,no9vc_56_0,78.71504387509276,9.258347517607838,0.2296169102191925,9.322404861450195,10.611560821533203,10.580049514770508,0.6005258560180664,0.0624295249581337
ddim10_w0.5,ddim,10,0.5,go_stanford,short,no26vcF_20_0,81.64506225000423,6.290610000561789,0.2903960347175598,8.45266342163086,9.619701385498047,9.047414779663086,3.1714916229248047,0.10843299329280853
ddim10_w0.5,ddim,10,0.5,go_stanford,short,sim2hF_0_0,81.07245600001534,5.364317420144086,0.30235135555267334,7.302238464355469,8.175405502319336,7.94045877456665,1.860262393951416,0.07986132055521011
ddim10_w0.5,ddim,10,0.5,go_stanford,short,no14vc_16_1,78.74132037494519,6.286204249473793,0.20411323010921478,6.778238296508789,7.766141891479492,7.743943214416504,0.5026730298995972,0.07435064017772675
ddim10_w0.5,ddim,10,0.5,go_stanford,short,no5vc_144_0,80.08852025000124,5.884084471996391,0.23877815902233124,4.477219104766846,4.842769622802734,4.409054756164551,1.9501020908355713,0.0854368805885315
ddim10_w0.5,ddim,10,0.5,go_stanford,short,no31vcF_25_0,77.53555062498663,6.533082850323981,0.7491952180862427,3.435467004776001,2.170814275741577,0.6656710505485535,1.804593801498413,0.22348912060260773
ddim10_w0.5,ddim,10,0.5,go_stanford,short,sim4h_0_0,76.58432200008747,7.490682696361566,0.1935373842716217,9.303698539733887,10.552844047546387,10.377089500427246,1.8247445821762085,0.06724971532821655
