experiment,dataset_name,suite_name,model_name,config_name,num_cases,latency_ms_mean,latency_ms_std,latency_ms_ci95,diversity_mean,diversity_std,diversity_ci95,path_length_mean_mean,path_length_mean_std,path_length_mean_ci95,endpoint_norm_mean_mean,endpoint_norm_mean_std,endpoint_norm_mean_ci95,forward_progress_mean_mean,forward_progress_mean_std,forward_progress_mean_ci95,lateral_abs_mean_mean,lateral_abs_mean_std,lateral_abs_mean_ci95,smoothness_mean_mean,smoothness_mean_std,smoothness_mean_ci95
encoder_x_ddim,go_stanford,medium,efficientnet_b0,ddim5_cfg0_tts0,6,13.148008888871722,0.8990258223365719,0.7193704799014773,0.6028878092765808,0.11545889767978006,0.09238635928936009,7.837647040685018,0.39168418883607686,0.31341262496834443,8.684810320536295,0.42759584652728483,0.3421479357742563,8.15572452545166,0.45555998302814144,0.364523905178971,2.6357715129852295,0.32080973429441845,0.25670125015613043,0.13046627367536226,0.014718061396050565,0.011776901871604448
encoder_x_ddim,go_stanford,medium,resnet50,ddim2_cfg0_tts0,6,5.475659055516896,0.2365581605902129,0.18928595072621157,1.001300444205602,0.21587516631895148,0.17273610850249554,7.545230944951375,0.16790696913360945,0.13435355688729878,8.408469994862875,0.24260080923112265,0.19412107664216094,7.888585249582927,0.5108760229734692,0.4087859555150762,2.1076523065567017,0.6331673572832061,0.5066394027292461,0.11333366980155309,0.025485686444455657,0.020392796327604257
encoder_x_ddim,go_stanford,medium,resnet50,ddim3_cfg0_tts0,6,7.836260444416136,0.2745331822761852,0.21967229658611914,1.0556107262770336,0.23682773608301338,0.18950165604502162,7.622171878814697,0.17097843175949642,0.1368112388451331,8.451093514760336,0.23723871886907588,0.18983051076386898,7.838459014892578,0.5474663664543429,0.43806432805523865,2.251126289367676,0.6753982448001191,0.540431150491007,0.11257782205939293,0.02876972258791117,0.023020572524723268
encoder_x_ddim,go_stanford,medium,resnet50,ddim5_cfg0_tts0,6,12.821269999929227,0.43379817004932336,0.3471108282048173,1.0705813070138295,0.2582874664099126,0.206673016555775,7.625121434529622,0.16795227606474794,0.13438980998257835,8.435029029846191,0.2525602496482551,0.20209028870973214,7.772563695907593,0.6090971718203663,0.4873792430791952,2.311671515305837,0.740113018881543,0.5922137544285399,0.1120910793542862,0.031607221174925815,0.025291044261514288
encoder_x_ddim,go_stanford,short,convnext_tiny,ddim2_cfg0_tts0,6,5.44626444444576,0.19398120945879646,0.15521729440158574,0.45206184188524884,0.22038021752271875,0.17634090022918025,8.262905438741049,1.4201026197569595,1.136318754926103,9.17732016245524,1.5526497163791022,1.2423785211059017,8.496575991312662,1.7159289865229481,1.3730291475985499,2.5495844781398773,2.273124699996823,1.8188785746583735,0.11090095403293769,0.03865660471122964,0.030931725865453757
encoder_x_ddim,go_stanford,short,convnext_tiny,ddim3_cfg0_tts0,6,7.874892166708175,0.14697941334071263,0.11760802469026577,0.4331510712703069,0.22805761417947903,0.18248409698743756,8.27616834640503,1.4566676479507328,1.1655768710178098,9.189925273259481,1.5877232202937477,1.2704431692128157,8.489683628082275,1.7541761114296932,1.4036332213808895,2.581003040075302,2.3315386297862344,1.8656194531309482,0.10633581442137559,0.03818090496752476,0.030551086795456196
encoder_x_ddim,go_stanford,short,convnext_tiny,ddim5_cfg0_tts0,6,13.62969283334476,0.41100772297633675,0.3288746725341676,0.4089579830567042,0.230144348358573,0.1841538320835221,8.282146215438843,1.5043787797985433,1.2037537275232204,9.192967176437378,1.633835356457635,1.3073405626995616,8.466895977656046,1.8081826133080434,1.4468474230297987,2.6145892639954886,2.4097006399208345,1.9281620868836207,0.1040872832139333,0.03897595790990273,0.031187261644382167
encoder_x_ddim,go_stanford,short,dinov2_small,ddim2_cfg0_tts0,6,5.76480722219862,0.2044080553653054,0.16356050875346004,0.37994804481665295,0.13896523594996096,0.11119534722053868,8.009301821390787,1.1705450542758862,0.9366311139453583,8.831410010655722,1.4469258179495108,1.1577817835475925,8.176289558410645,1.9273046914711092,1.542164937172284,2.6163586179415383,1.5643291416211254,1.2517240076676683,0.1273730080574751,0.05775663207669824,0.04621493076419425
encoder_x_ddim,go_stanford,short,dinov2_small,ddim3_cfg0_tts0,6,8.197536500044105,0.34503845235112657,0.2760882623006232,0.3484133183956146,0.12367757766879402,0.09896267291791373,8.024982213973999,1.1780122585697672,0.9426061217849,8.847099701563517,1.459142051405386,1.1675568061391588,8.169796228408813,1.965536577568243,1.5727568173673976,2.6609175304571786,1.6272989028056404,1.3021103104824805,0.12266104171673457,0.057550584622996476,0.04605005846356702
encoder_x_ddim,go_stanford,short,dinov2_small,ddim5_cfg0_tts0,6,12.912542777712588,0.4924836453411124,0.3940689883321643,0.318372202416261,0.11107313268207629,0.08887701640649003,8.04055651028951,1.1774372011576204,0.9421459800222622,8.84818164507548,1.4736052731705496,1.1791297938372052,8.124005397160849,2.0310108869532906,1.6251471761238632,2.746849089860916,1.713410175829986,1.3710136792861185,0.12144024670124054,0.05894274677573385,0.04716402018861793
