model_name,dataset_name,suite_name,traj_name,latency_ms,dist_pred_mean,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
convnext_tiny,go_stanford,medium,no5vcF_117_0,37.65441349992216,10.893149375915527,0.18015722930431366,8.731643676757812,9.947957992553711,9.858284950256348,1.2437078952789307,0.04429685324430466
convnext_tiny,go_stanford,medium,no6vc_22_1,38.09180949997426,10.52624797821045,0.27388328313827515,3.815986394882202,4.507580757141113,4.441286563873291,0.6018160581588745,0.06518937647342682
convnext_tiny,go_stanford,medium,no3vcF_25_0,39.215588000161006,15.756678581237793,0.3076408803462982,6.652120590209961,7.652745246887207,7.579802513122559,0.8553239703178406,0.06410267949104309
convnext_tiny,go_stanford,medium,sim12h_1_2,37.22265700025673,8.635405540466309,0.28988292813301086,7.338980197906494,7.984614849090576,7.807943820953369,1.4877959489822388,0.17985297739505768
convnext_tiny,go_stanford,medium,sim12h_1_9,37.11016724992078,13.40945816040039,0.2525883913040161,8.151762962341309,9.144194602966309,8.701725006103516,2.7300310134887695,0.11151507496833801
convnext_tiny,go_stanford,medium,no23vcF_83_0,35.94160149987147,8.444435119628906,0.21342773735523224,6.916813373565674,7.880187034606934,7.857217788696289,0.41875410079956055,0.026534240692853928
convnext_tiny,go_stanford,medium,no16vcF_25_0,37.512008000021524,10.812479972839355,0.2181636393070221,8.56825065612793,8.698108673095703,7.474921226501465,4.414830207824707,0.27885857224464417
convnext_tiny,go_stanford,medium,sim11hF_4_1,37.058595999724275,8.027374267578125,0.7898586392402649,6.0551228523254395,6.996377944946289,6.5910162925720215,1.9287317991256714,0.17147693037986755
convnext_tiny,go_stanford,long,no5vcF_117_0,38.0958187502074,7.0342183113098145,0.18312153220176697,7.810213088989258,8.885520935058594,8.818782806396484,1.0065126419067383,0.03657703474164009
convnext_tiny,go_stanford,long,no3vcF_25_0,36.99532225027724,13.812125205993652,0.21542583405971527,7.0399088859558105,7.570095062255859,5.440378189086914,5.242860794067383,0.1272793710231781
convnext_tiny,go_stanford,long,sim12h_1_2,40.81926849971751,5.653703212738037,0.2514725923538208,6.617691993713379,6.423917293548584,5.259189128875732,3.6420204639434814,0.27229008078575134
convnext_tiny,go_stanford,long,sim12h_1_9,37.3273395000524,9.71688461303711,0.8708955645561218,9.168888092041016,10.28217601776123,9.320693969726562,3.977128267288208,0.11497120559215546
convnext_tiny,go_stanford,long,no23vcF_83_0,37.62592700013556,12.949258804321289,0.135459303855896,5.244093894958496,5.9722394943237305,5.965884208679199,0.23334982991218567,0.020945731550455093
convnext_tiny,go_stanford,long,no16vcF_25_0,37.07137924993731,13.744287490844727,0.31940680742263794,6.278176307678223,7.060612201690674,6.6324591636657715,2.2699577808380127,0.10213256627321243
convnext_tiny,go_stanford,long,sim11hF_4_1,36.8257327502306,11.883543968200684,0.28743162751197815,8.874756813049316,9.954154968261719,9.762311935424805,1.6842586994171143,0.141952782869339
convnext_tiny,go_stanford,long,no25vc_6_0,35.590290999834906,18.44771385192871,0.37822598218917847,7.852602958679199,8.878467559814453,8.702954292297363,1.4645450115203857,0.08468117564916611
resnet50,go_stanford,short,no5vcF_117_0,34.68407449986444,10.480297088623047,0.79058837890625,7.051433563232422,8.054288864135742,7.843679904937744,1.42589271068573,0.07500529289245605
resnet50,go_stanford,short,no6vc_22_1,34.179154249841304,10.548152923583984,0.9771618247032166,7.893641948699951,8.859434127807617,8.467958450317383,1.6070888042449951,0.07560916244983673
resnet50,go_stanford,short,no3vcF_25_0,34.224373750475934,10.498191833496094,0.9511977434158325,7.538774490356445,8.431863784790039,7.9895339012146,2.065563201904297,0.10684344172477722
resnet50,go_stanford,short,sim12h_1_2,35.91861750010139,10.524534225463867,1.1938848495483398,7.0812482833862305,7.898073196411133,7.270123481750488,2.00321888923645,0.09559966623783112
resnet50,go_stanford,short,sim12h_1_9,33.72031875051107,10.544163703918457,1.0391544103622437,7.628642559051514,8.506448745727539,8.01123332977295,2.0102381706237793,0.1127539649605751
resnet50,go_stanford,short,no23vcF_83_0,34.53055824979856,10.494180679321289,0.8507034778594971,7.44862174987793,8.402444839477539,8.069345474243164,1.6734182834625244,0.0816597267985344
resnet50,go_stanford,short,no16vcF_25_0,34.944366499985335,10.872196197509766,1.0071771144866943,7.1420698165893555,7.726137161254883,6.881857872009277,2.971956729888916,0.13667140901088715
resnet50,go_stanford,short,sim11hF_4_1,33.90549524988273,10.820252418518066,1.2399935722351074,7.403439521789551,7.960528373718262,7.139310359954834,2.2318336963653564,0.1288694590330124
resnet50,go_stanford,medium,no5vcF_117_0,37.57109649995982,10.44082260131836,0.7123053073883057,7.958261013031006,9.065008163452148,8.902518272399902,1.2455066442489624,0.0644117072224617
resnet50,go_stanford,medium,no6vc_22_1,38.80721599989556,10.709548950195312,0.9174985885620117,7.702930450439453,8.68352222442627,8.386849403381348,1.551881194114685,0.07863515615463257
resnet50,go_stanford,medium,no3vcF_25_0,35.44021899983818,10.433542251586914,0.8519730567932129,7.8687520027160645,8.864665985107422,8.508586883544922,1.8093675374984741,0.0766381099820137
resnet50,go_stanford,medium,sim12h_1_2,35.28582025023752,10.702223777770996,1.0519784688949585,7.286853790283203,8.147224426269531,7.595937728881836,2.2427620887756348,0.10197208821773529
resnet50,go_stanford,medium,sim12h_1_9,34.025437250193136,10.563997268676758,1.122144341468811,7.692275047302246,8.558984756469727,7.931978702545166,2.404327869415283,0.11126191914081573
resnet50,go_stanford,medium,no23vcF_83_0,35.133209750256356,10.564228057861328,1.052030086517334,7.404008865356445,8.252745628356934,7.682333946228027,2.112718105316162,0.11412496864795685
resnet50,go_stanford,medium,no16vcF_25_0,35.16726275051951,10.895334243774414,0.9992649555206299,7.444191932678223,8.059687614440918,7.395864486694336,2.7052321434020996,0.13426171243190765
resnet50,go_stanford,medium,sim11hF_4_1,34.30904525021106,10.531494140625,0.9367690086364746,7.865297317504883,8.87447738647461,8.47756576538086,2.0288267135620117,0.0990138053894043
resnet50,go_stanford,long,no5vcF_117_0,34.78101674977552,10.47973346710205,0.9268602728843689,7.45003604888916,8.411556243896484,8.197244644165039,1.2230759859085083,0.06216728314757347
resnet50,go_stanford,long,no3vcF_25_0,34.20290024973838,10.66590690612793,1.0655039548873901,7.757555961608887,8.59004020690918,7.98830509185791,2.4353981018066406,0.11588333547115326
resnet50,go_stanford,long,sim12h_1_2,34.472672250331016,10.523765563964844,1.0302133560180664,7.529393196105957,8.392356872558594,7.730744361877441,2.36356258392334,0.10742464661598206
resnet50,go_stanford,long,sim12h_1_9,34.25324824979725,10.615869522094727,1.1917133331298828,7.439118385314941,8.300128936767578,7.609648704528809,2.117187261581421,0.10038178414106369
resnet50,go_stanford,long,no23vcF_83_0,33.422995250020904,10.594406127929688,0.8753042817115784,8.075770378112793,9.07132339477539,8.666326522827148,2.008683681488037,0.08711813390254974
resnet50,go_stanford,long,no16vcF_25_0,34.42037349987004,10.620862007141113,0.9810519218444824,7.380640506744385,8.308706283569336,7.863836765289307,1.9017632007598877,0.09119017422199249
resnet50,go_stanford,long,sim11hF_4_1,33.92139425000096,10.657991409301758,0.842320442199707,8.025346755981445,8.984188079833984,8.512290000915527,2.0336523056030273,0.09337814152240753
resnet50,go_stanford,long,no25vc_6_0,34.18193724974117,10.54550838470459,0.971386194229126,8.068613052368164,8.964154243469238,8.391617774963379,2.300602912902832,0.10166500508785248
