dataset_name,suite_name,traj_name,guidance_scale,latency_ms,latency_std_ms,shift_vs_w0,diversity,path_length_mean,endpoint_norm_mean,forward_progress_mean,lateral_abs_mean,smoothness_mean
go_stanford,medium,sim2h_0_1,1.0,53.52386725002134,1.260715575766266,0.0028807593043893576,0.164888396859169,9.475839614868164,10.462052345275879,9.627378463745117,4.06341552734375,0.12707091867923737
go_stanford,medium,sim2h_0_1,2.0,52.472225249971416,0.721919659203309,0.002766501856967807,0.1375717669725418,9.510004043579102,10.496766090393066,9.630788803100586,4.156286716461182,0.1252157986164093
go_stanford,medium,sim2h_0_1,4.0,52.688156125014984,1.4511313269314325,0.007374122738838196,0.13678467273712158,9.598209381103516,10.590963363647461,9.723987579345703,4.1783952713012695,0.12230744957923889
go_stanford,medium,sim21h_0_4,0.0,28.867921624993187,0.8527087122097293,0.0,0.37453407049179077,7.42923641204834,8.346134185791016,8.156230926513672,1.5448390245437622,0.06880460679531097
go_stanford,medium,sim21h_0_4,-1.0,27.934990750054567,0.5685466436199629,0.020770085975527763,0.31311577558517456,7.538594722747803,8.510030746459961,8.39877700805664,1.1885428428649902,0.05249428376555443
go_stanford,medium,sim21h_0_4,0.5,52.971268749985256,0.4503529893389267,0.0029003629460930824,0.3634970784187317,7.308190822601318,8.219141006469727,8.02502727508545,1.568289041519165,0.07174420356750488
go_stanford,medium,sim21h_0_4,1.0,53.92601337504743,0.5525440538946188,0.026358120143413544,0.3875344395637512,7.348561763763428,8.207080841064453,7.920609474182129,1.9079229831695557,0.08258074522018433
go_stanford,medium,sim21h_0_4,2.0,53.99722575003807,0.8032959433486923,0.07482895255088806,0.4621608257293701,7.270464897155762,8.047050476074219,7.670614242553711,2.197720527648926,0.1007821261882782
go_stanford,medium,sim21h_0_4,4.0,53.38178249999714,0.8261178267946764,0.492886483669281,0.5893419981002808,7.28105354309082,7.804100036621094,6.948307037353516,3.2047505378723145,0.15202224254608154
go_stanford,medium,sim26h_0_2,0.0,29.988577875030842,1.2446194442613838,0.0,0.2658129632472992,9.343332290649414,10.14992904663086,8.545799255371094,5.4262542724609375,0.16489923000335693
go_stanford,medium,sim26h_0_2,-1.0,30.07097100001488,0.5051947812977613,0.0036211619153618813,0.28390049934387207,9.298906326293945,10.077406883239746,8.404708862304688,5.503997802734375,0.16937634348869324
go_stanford,medium,sim26h_0_2,0.5,56.0473102499941,0.9919633666978989,7.120366353774443e-05,0.24260489642620087,9.340592384338379,10.156429290771484,8.55959701538086,5.430386543273926,0.1625272035598755
go_stanford,medium,sim26h_0_2,1.0,55.181488500011255,0.9243024362737856,0.002394589129835367,0.26425015926361084,9.401422500610352,10.236152648925781,8.675928115844727,5.381024360656738,0.16108407080173492
go_stanford,medium,sim26h_0_2,2.0,55.27536150003698,0.7699919648473152,0.010560495778918266,0.20786994695663452,9.438547134399414,10.296304702758789,8.80224609375,5.312136173248291,0.1584058254957199
go_stanford,medium,sim26h_0_2,4.0,55.868042499980675,0.8766276815538132,0.037602949887514114,0.19052092730998993,9.505025863647461,10.409477233886719,9.023351669311523,5.165591239929199,0.152316153049469
go_stanford,long,no27vc_26_0,0.0,28.949993250023454,1.090703985031967,0.0,0.11960297077894211,9.592063903808594,10.69874095916748,10.169722557067871,3.3024818897247314,0.13572145998477936
go_stanford,long,no27vc_26_0,-1.0,29.473524499962878,0.9850137990167857,0.002254430204629898,0.11518090963363647,9.573274612426758,10.63241195678711,10.060249328613281,3.4235243797302246,0.14870008826255798
go_stanford,long,no27vc_26_0,0.5,54.33998950002206,1.2745884424532128,0.0011309338733553886,0.13949903845787048,9.578916549682617,10.699331283569336,10.155336380004883,3.3409574031829834,0.13024738430976868
go_stanford,long,no27vc_26_0,1.0,53.6962603749771,0.6893374483940162,0.0006305999704636633,0.15478390455245972,9.583292961120605,10.723701477050781,10.213363647460938,3.230193853378296,0.12401413172483444
go_stanford,long,no27vc_26_0,2.0,53.578030875002014,1.2266672148482678,0.0028191525489091873,0.16549572348594666,9.606831550598145,10.777301788330078,10.28042221069336,3.1922645568847656,0.11265631020069122
go_stanford,long,no27vc_26_0,4.0,53.445903124952565,0.6052259273047145,0.02548617124557495,0.15514926612377167,9.706817626953125,10.945913314819336,10.545170783996582,2.8929831981658936,0.09169401228427887
go_stanford,long,no15vcF_7_0,0.0,28.313048375053995,0.8435828730544624,0.0,0.18965594470500946,7.686759948730469,8.717233657836914,8.524372100830078,1.7721974849700928,0.0481606125831604
go_stanford,long,no15vcF_7_0,-1.0,28.044922125076255,0.7360846965037038,0.0042441124096512794,0.16506965458393097,7.582995891571045,8.592607498168945,8.41384220123291,1.7036769390106201,0.04769328981637955
go_stanford,long,no15vcF_7_0,0.5,53.68675374998588,0.5881312473275107,0.002399449236690998,0.2298281192779541,7.695395469665527,8.721256256103516,8.500288009643555,1.8873302936553955,0.051149845123291016
go_stanford,long,no15vcF_7_0,1.0,53.355935750062145,0.6904272774119546,0.012712720781564713,0.2181512713432312,7.872110366821289,8.946025848388672,8.756217956542969,1.780405879020691,0.04551929235458374
go_stanford,long,no15vcF_7_0,2.0,53.43717387498259,0.5144419982601578,0.02453029900789261,0.2879212498664856,7.960720062255859,9.01148796081543,8.745361328125,2.0605928897857666,0.0571378692984581
go_stanford,long,no15vcF_7_0,4.0,52.3933387499369,0.6885200571000882,0.08634184300899506,0.32668694853782654,8.176963806152344,9.29292106628418,9.01773452758789,2.1251699924468994,0.057893455028533936
